"","gene","module"
"41844","EIF4E3",12
"41845","EIF5",12
"41846","ELAVL4",12
"41847","EMD",12
"41848","EMID1",12
"41849","EZH2",12
"41850","F3",12
"41851","FGD3",12
"41852","FGF19",12
"41853","FGF3",12
"41854","FOXB1",12
"41855","FOXO1",12
"41856","FREM1",12
"41857","FZD1",12
"41858","FZD10",12
"41859","FZD3",12
"41860","GABRB2",12
"41861","GAL",12
"41862","GALNT16",12
"41863","GALNT9",12
"41864","GCHFR",12
"41865","GDF11",12
"41866","GLI3",12
"41867","GNG4",12
"41868","GPM6B",12
"41869","GPR137B",12
"41870","GRB10",12
"41871","GREM1",12
"41872","GRIA1",12
"41873","GSE1",12
"41874","H2AFY",12
"41875","HAGLR",12
"41876","HDGF",12
"41877","HMGB3",12
"41878","HMGN2",12
"41879","HOXA-AS3",12
"41880","HOXA10",12
"41881","HOXA10-AS",12
"41882","HOXA3",12
"41883","HOXA4",12
"41884","HOXA6",12
"41885","HOXA7",12
"41886","HOXA9",12
"41887","HOXB-AS3",12
"41888","HOXB3",12
"41889","HOXB4",12
"41890","HOXB7",12
"41891","HOXB8",12
"41892","HOXB9",12
"41893","HOXC-AS1",12
"41894","HOXC-AS2",12
"41895","HOXC10",12
"41896","HOXC4",12
"41897","HOXC5",12
"41898","HOXC6",12
"41899","HOXC8",12
"41900","HOXC9",12
"41901","HOXD1",12
"41902","HOXD3",12
"41903","HOXD8",12
"41904","HOXD9",12
"41905","HSPB1",12
"41906","ICMT",12
"41907","ID2",12
"41908","ID4",12
"41909","IGFBP2",12
"41910","IL17RD",12
"41911","INAFM2",12
"41912","INSIG1",12
"41913","IRX3",12
"41914","ISLR",12
"41915","JARID2",12
"41916","KBTBD12",12
"41917","KCNC1",12
"41918","KCNIP1",12
"41919","KCNK10",12
"41920","KCNK12",12
"41921","KCNQ3",12
"41922","KIF1A",12
"41923","KMT2A",12
"41924","KSR2",12
"41925","LEMD1",12
"41926","LIMCH1",12
"41927","LINC00543",12
"41928","LINC01315",12
"41929","LINC01426",12
"41930","LINC01571",12
"41931","LITAF",12
"41932","LMCD1",12
"41933","LRAT",12
"41934","LRP2",12
"41935","LRRC4",12
"41936","MAD2L1BP",12
"41937","MAEL",12
"41938","MAML3",12
"41939","MAP1B",12
"41940","MARCKSL1",12
"41941","MGLL",12
"41942","MLEC",12
"41943","MLLT3",12
"41944","MPPED1",12
"41945","MSX1",12
"41946","MT2A",12
"41947","MTIF3",12
"41948","MXI1",12
"41949","MYCN",12
"41950","MYCNOS",12
"41951","MYZAP",12
"41952","NACC2",12
"41953","NEBL",12
"41954","NETO2",12
"41955","NEUROG1",12
"41956","NEUROG2",12
"41957","NKX2-8",12
"41958","NKX6-1",12
"41959","NLGN1",12
"41960","NPTX2",12
"41961","NTM",12
"41962","OAF",12
"41963","ONECUT1",12
"41964","ONECUT2",12
"41965","PABPC1",12
"41966","PAK1",12
"41967","PARD3B",12
"41968","PCDH1",12
"41969","PCDH8",12
"41970","PCGF5",12
"41971","PCSK6",12
"41972","PDE10A",12
"41973","PDE4B",12
"41974","PDE9A",12
"41975","PHACTR3",12
"41976","PHC2",12
"41977","PHLPP1",12
"41978","PLEKHA2",12
"41979","PLEKHF1",12
"41980","PLPPR1",12
"41981","POP5",12
"41982","PPIF",12
"41983","PRDM10",12
"41984","PRICKLE1",12
"41985","PRMT8",12
"41986","PTCH1",12
"41987","RAB5B",12
"41988","RBPMS2",12
"41989","RCN1",12
"41990","REEP1",12
"41991","RFX1",12
"41992","RGMA",12
"41993","RGS16",12
"41994","RIMS2",12
"41995","RNF157-AS1",12
"41996","RNF220",12
"41997","SALL1",12
"41998","SALL3",12
"41999","SALL4",12
"42000","SCUBE2",12
"42001","SCUBE3",12
"42002","SEMA6A",12
"42003","SEMA6D",12
"42004","SERPINE2",12
"42005","SFR1",12
"42006","SFRP2",12
"42007","SHANK1",12
"42008","SKAP1",12
"42009","SLC16A14",12
"42010","SLC1A6",12
"42011","SLC25A4",12
"42012","SLC39A14",12
"42013","SLITRK5",12
"42014","SMAD3",12
"42015","SMKR1",12
"42016","SOX11",12
"42017","SOX2-OT",12
"42018","SOX21-AS1",12
"42019","SOX3",12
"42020","SP8",12
"42021","SPON1",12
"42022","SPRY2",12
"42023","SRSF2",12
"42024","SSBP2",12
"42025","STAG2",12
"42026","STK38L",12
"42027","SYN3",12
"42028","SYT10",12
"42029","TBPL1",12
"42030","TCEA3",12
"42031","TERC",12
"42032","TGFBI",12
"42033","THOC7",12
"42034","TJP2",12
"42035","TLE4",12
"42036","TM7SF2",12
"42037","TMEFF1",12
"42038","TMEM132C",12
"42039","TMEM255A",12
"42040","TMSB4X",12
"42041","TNS3",12
"42042","TOX2",12
"42043","TP73",12
"42044","TPST2",12
"42045","TTTY14",12
"42046","TTYH1",12
"42047","U2AF2",12
"42048","UBASH3B",12
"42049","UCP2",12
"42050","URAD",12
"42051","UXS1",12
"42052","VCAN",12
"42053","VGF",12
"42054","VWC2",12
"42055","WLS",12
"42056","WNT5A",12
"42057","ZBTB12",12
"42058","ZBTB16",12
"42059","ZIC2",12
"42060","ZIC5",12
"42061","ZMAT4",12
"42062","ZNF503-AS2",12
"42063","ZNF518B",12
"42064","ASXL3",12
"42065","BAHCC1",12
"42066","CISTR",12
"42067","EPHA6",12
"42068","FGF12",12
"42069","FGF19",12
"42070","GABRB2",12
"42071","GAP43",12
"42072","HOXA10",12
"42073","HOXA10-AS",12
"42074","HOXA3",12
"42075","HOXA7",12
"42076","HOXA9",12
"42077","HOXB7",12
"42078","HOXB9",12
"42079","HOXC-AS2",12
"42080","HOXC4",12
"42081","HOXC5",12
"42082","HOXC6",12
"42083","HOXC8",12
"42084","HOXC9",12
"42085","HOXD1",12
"42086","HOXD3",12
"42087","HOXD8",12
"42088","KCNN2",12
"42089","LINC00623",12
"42090","LINC01315",12
"42091","MLLT3",12
"42092","NEBL",12
"42093","NTM",12
"42094","PHLPP1",12
"42095","PTPRR",12
"42096","SHTN1",12
"42097","SMAD3",12
"42098","ST6GAL2",12
"42099","ZIC5",12
"42100","AARS",12
"42101","ABCA5",12
"42102","ABCA7",12
"42103","ABTB1",12
"42104","ACKR3",12
"42105","ACOT7",12
"42106","ACOXL",12
"42107","ACTN1",12
"42108","ADCY8",12
"42109","ADIPOR1",12
"42110","ADRM1",12
"42111","AGO2",12
"42112","AGPAT5",12
"42113","AGRN",12
"42114","AIF1L",12
"42115","AK1",12
"42116","AK4",12
"42117","AKAP1",12
"42118","AKR1B1",12
"42119","ALPL",12
"42120","ANKH",12
"42121","ANKRD9",12
"42122","AP1S2",12
"42123","AP3B2",12
"42124","APLP1",12
"42125","APLP2",12
"42126","APOE",12
"42127","ARF1",12
"42128","ARFGEF3",12
"42129","ARHGEF26",12
"42130","ARHGEF28",12
"42131","ARID1A",12
"42132","ARID3A",12
"42133","ARL4D",12
"42134","ARRDC3-AS1",12
"42135","ART5",12
"42136","ASPHD2",12
"42137","ATF3",12
"42138","ATP10A",12
"42139","ATP1A1",12
"42140","ATP1B2",12
"42141","ATP6V0C",12
"42142","ATRAID",12
"42143","AXIN2",12
"42144","B4GAT1",12
"42145","BACE2",12
"42146","BAHD1",12
"42147","BCL2",12
"42148","BLACAT1",12
"42149","BMP7",12
"42150","BTG2",12
"42151","C10orf82",12
"42152","C11orf58",12
"42153","C15orf48",12
"42154","C16orf74",12
"42155","C1GALT1",12
"42156","C5orf38",12
"42157","CA10",12
"42158","CA14",12
"42159","CA4",12
"42160","CACNA1E",12
"42161","CACNA2D1",12
"42162","CACNG4",12
"42163","CALM1",12
"42164","CALR",12
"42165","CAMK2N2",12
"42166","CAMKK2",12
"42167","CARHSP1",12
"42168","CBX3",12
"42169","CCDC88C",12
"42170","CCND1",12
"42171","CCND2",12
"42172","CCNYL1",12
"42173","CD9",12
"42174","CDC42EP3",12
"42175","CDCA7L",12
"42176","CDH4",12
"42177","CDK14",12
"42178","CDK2AP1",12
"42179","CDK2AP2",12
"42180","CDX2",12
"42181","CELF2",12
"42182","CELSR1",12
"42183","CENPH",12
"42184","CETN3",12
"42185","CFAP20",12
"42186","CFAP69",12
"42187","CFTR",12
"42188","CHCHD7",12
"42189","CHST11",12
"42190","CISTR",12
"42191","CITED2",12
"42192","CKB",12
"42193","CKMT1A",12
"42194","CLCF1",12
"42195","CLMN",12
"42196","CNN3",12
"42197","CNTN1",12
"42198","COL1A1",12
"42199","COL9A1",12
"42200","COL9A3",12
"42201","COX20",12
"42202","CPE",12
"42203","CRABP2",12
"42204","CRELD2",12
"42205","CRLF1",12
"42206","CSMD2",12
"42207","CSRP2",12
"42208","CSTF3",12
"42209","CTBP2",12
"42210","CTHRC1",12
"42211","CTNNBIP1",12
"42212","CTNNBL1",12
"42213","CUX2",12
"42214","CXCR4",12
"42215","CXXC4",12
"42216","CYB5A",12
"42217","CYFIP2",12
"42218","CYP26A1",12
"42219","CYP51A1",12
"42220","DAG1",12
"42221","DEK",12
"42222","DEPDC7",12
"42223","DES",12
"42224","DHCR24",12
"42225","DHX40",12
"42226","DIO3",12
"42227","DLK1",12
"42228","DLK2",12
"42229","DMTN",12
"42230","DNAJA2",12
"42231","DNMT3B",12
"42232","DOK1",12
"42233","DPYSL3",12
"42234","DPYSL5",12
"42235","DRD4",12
"42236","DSC2",12
"42237","DSCAM",12
"42238","DSP",12
"42239","DTNA",12
"42240","DUSP23",12
"42241","DYNLL1",12
"42242","E2F5",12
"42243","E2F8",12
"42244","EDARADD",12
"42245","EDN1",12
"42246","EFNB3",12
"42247","EGFR",12
"42248","EHD4",12
"42249","EIF5",12
"42250","ENOX1",12
"42251","EPHA5",12
"42252","EPHA6",12
"42253","ERBB3",12
"42254","ERC2",12
"42255","ESPN",12
"42256","ETV1",12
"42257","ETV4",12
"42258","ETV5",12
"42259","EVA1B",12
"42260","EVX1",12
"42261","EXD3",12
"42262","EZR",12
"42263","F2R",12
"42264","F2RL1",12
"42265","F3",12
"42266","FABP7",12
"42267","FADS3",12
"42268","FAM136A",12
"42269","FAM13C",12
"42270","FAM162A",12
"42271","FAM184A",12
"42272","FBP1",12
"42273","FDXR",12
"42274","FGF12",12
"42275","FGF13",12
"42276","FGF17",12
"42277","FGF19",12
"42278","FGF3",12
"42279","FGF4",12
"42280","FGFR1",12
"42281","FGFRL1",12
"42282","FICD",12
"42283","FN1",12
"42284","FOLR1",12
"42285","FOXB1",12
"42286","FOXO1",12
"42287","FRAS1",12
"42288","FRMD5",12
"42289","FUT9",12
"42290","FZD10",12
"42291","FZD9",12
"42292","GABRA2",12
"42293","GABRA4",12
"42294","GABRB2",12
"42295","GAL",12
"42296","GAL3ST1",12
"42297","GALNT7",12
"42298","GAP43",12
"42299","GARS",12
"42300","GBX2",12
"42301","GCAT",12
"42302","GDF10",12
"42303","GDF11",12
"42304","GIP",12
"42305","GLI1",12
"42306","GLYCTK-AS1",12
"42307","GMEB2",12
"42308","GMPPB",12
"42309","GMPR",12
"42310","GNA12",12
"42311","GNAO1",12
"42312","GNG4",12
"42313","GPANK1",12
"42314","GPC4",12
"42315","GPM6B",12
"42316","GPR137B",12
"42317","GPR3",12
"42318","GPS2",12
"42319","GRB10",12
"42320","GREM1",12
"42321","GRIA1",12
"42322","GSE1",12
"42323","GSN",12
"42324","GYG2",12
"42325","HAS3",12
"42326","HDGF",12
"42327","HERC3",12
"42328","HES3",12
"42329","HES5",12
"42330","HES6",12
"42331","HHIP",12
"42332","HILPDA",12
"42333","HLA-DRA",12
"42334","HMGA1",12
"42335","HMGB3",12
"42336","HMGN2",12
"42337","HNRNPA2B1",12
"42338","HNRNPF",12
"42339","HNRNPH3",12
"42340","HNRNPK",12
"42341","HOOK1",12
"42342","HOXA-AS3",12
"42343","HOXA10",12
"42344","HOXA10-AS",12
"42345","HOXA6",12
"42346","HOXA7",12
"42347","HOXA9",12
"42348","HOXB-AS3",12
"42349","HOXB2",12
"42350","HOXB3",12
"42351","HOXB7",12
"42352","HOXB8",12
"42353","HOXB9",12
"42354","HOXC-AS1",12
"42355","HOXC10",12
"42356","HOXC4",12
"42357","HOXC6",12
"42358","HOXC9",12
"42359","HOXD1",12
"42360","HOXD8",12
"42361","HOXD9",12
"42362","HPCAL1",12
"42363","HPSE2",12
"42364","HRK",12
"42365","HSP90AA1",12
"42366","HSPA5",12
"42367","HSPA8",12
"42368","HSPB1",12
"42369","HSPB6",12
"42370","ID1",12
"42371","ID2",12
"42372","ID3",12
"42373","ID4",12
"42374","IER5L",12
"42375","IFT74",12
"42376","IGF2BP1",12
"42377","IGFBP2",12
"42378","IGFBP4",12
"42379","IGSF21",12
"42380","IMP3",12
"42381","IMPA1",12
"42382","IMPDH1",12
"42383","INA",12
"42384","INPP5F",12
"42385","INSIG1",12
"42386","IRX1",12
"42387","IRX2",12
"42388","IRX3",12
"42389","ISX",12
"42390","ITGA7",12
"42391","ITPK1",12
"42392","ITPKB",12
"42393","JARID2",12
"42394","JDP2",12
"42395","JPH3",12
"42396","KCNIP4",12
"42397","KCNK10",12
"42398","KCNQ3",12
"42399","KCNS3",12
"42400","KCTD1",12
"42401","KHDRBS2",12
"42402","KIF13B",12
"42403","KIF1A",12
"42404","KIRREL2",12
"42405","KPNA2",12
"42406","KRT18",12
"42407","KRT19",12
"42408","KRT8",12
"42409","KSR2",12
"42410","LDB2",12
"42411","LGI2",12
"42412","LHPP",12
"42413","LIMCH1",12
"42414","LIN28A",12
"42415","LINC00261",12
"42416","LINC00623",12
"42417","LINC01315",12
"42418","LIPG",12
"42419","LMO7",12
"42420","LPAR3",12
"42421","LRRC4",12
"42422","LRRC4B",12
"42423","LRRC8A",12
"42424","LSM14B",12
"42425","LTA4H",12
"42426","LY6G6D",12
"42427","LY6H",12
"42428","LYPD6B",12
"42429","LYRM1",12
"42430","MAML3",12
"42431","MAOA",12
"42432","MAP1B",12
"42433","MAP1LC3A",12
"42434","MAP4K1",12
"42435","MEIS3",12
"42436","METTL1",12
"42437","MFSD2A",12
"42438","MFSD6",12
"42439","MGAT4A",12
"42440","MGAT5B",12
"42441","MGLL",12
"42442","MGST1",12
"42443","MID1IP1",12
"42444","MIXL1",12
"42445","MKI67",12
"42446","MLEC",12
"42447","MLLT3",12
"42448","MMD",12
"42449","MN1",12
"42450","MND1",12
"42451","MNX1",12
"42452","MSI1",12
"42453","MSRB3",12
"42454","MSX1",12
"42455","MT1E",12
"42456","MT1G",12
"42457","MT2A",12
"42458","MYCL",12
"42459","MYCN",12
"42460","MYH14",12
"42461","MYL9",12
"42462","MYO5B",12
"42463","MZT2A",12
"42464","NACC2",12
"42465","NANOS1",12
"42466","NAP1L4",12
"42467","NAV2",12
"42468","NEDD9",12
"42469","NEFH",12
"42470","NEFM",12
"42471","NETO2",12
"42472","NEURL1B",12
"42473","NEXN",12
"42474","NFE2L1",12
"42475","NFE2L3",12
"42476","NFYB",12
"42477","NGRN",12
"42478","NIN",12
"42479","NKX2-8",12
"42480","NKX6-1",12
"42481","NLGN3",12
"42482","NME5",12
"42483","NMU",12
"42484","NOP56",12
"42485","NOVA1",12
"42486","NPPA",12
"42487","NPPC",12
"42488","NPTX2",12
"42489","NR0B1",12
"42490","NRXN1",12
"42491","NT5M",12
"42492","NTM",12
"42493","NTN4",12
"42494","OAF",12
"42495","OLIG2",12
"42496","ONECUT1",12
"42497","ORC6",12
"42498","ORMDL1",12
"42499","PABPC1",12
"42500","PAIP2",12
"42501","PANK4",12
"42502","PAQR4",12
"42503","PARD3B",12
"42504","PARP8",12
"42505","PATZ1",12
"42506","PAX6",12
"42507","PCDH1",12
"42508","PCDH11X",12
"42509","PCGF5",12
"42510","PDGFA",12
"42511","PDIA4",12
"42512","PDIA6",12
"42513","PDRG1",12
"42514","PER2",12
"42515","PERP",12
"42516","PGAM2",12
"42517","PGAP2",12
"42518","PHACTR3",12
"42519","PHLDA2",12
"42520","PHLDA3",12
"42521","PHLPP1",12
"42522","PIGV",12
"42523","PIM1",12
"42524","PIN1",12
"42525","PLAC8",12
"42526","PLD5",12
"42527","PLEKHO1",12
"42528","PLP1",12
"42529","PLPPR1",12
"42530","POLR2H",12
"42531","POLR3G",12
"42532","POR",12
"42533","POU3F2",12
"42534","PPFIA1",12
"42535","PPIF",12
"42536","PPM1E",12
"42537","PPP1R14C",12
"42538","PPP4R4",12
"42539","PRICKLE1",12
"42540","PRMT8",12
"42541","PRPS1",12
"42542","PRR14",12
"42543","PRRG1",12
"42544","PSAT1",12
"42545","PTCH1",12
"42546","PTCH2",12
"42547","PTGES2",12
"42548","PTN",12
"42549","PTX3",12
"42550","PVALB",12
"42551","QPCT",12
"42552","RAB11FIP4",12
"42553","RAB33A",12
"42554","RAB3IP",12
"42555","RAE1",12
"42556","RALY-AS1",12
"42557","RANBP1",12
"42558","RARG",12
"42559","RASSF2",12
"42560","RBFOX1",12
"42561","RBM38",12
"42562","RBMS3",12
"42563","RBMS3-AS3",12
"42564","RBP7",12
"42565","RBPMS2",12
"42566","RBX1",12
"42567","RFX2",12
"42568","RFX4",12
"42569","RGMA",12
"42570","RGS16",12
"42571","RHBDL3",12
"42572","RHOB",12
"42573","RIMS2",12
"42574","RIPPLY3",12
"42575","RNF152",12
"42576","RNF175",12
"42577","RNF182",12
"42578","RNF24",12
"42579","RNPS1",12
"42580","RYBP",12
"42581","S100A16",12
"42582","S100A4",12
"42583","SALL1",12
"42584","SALL2",12
"42585","SALL3",12
"42586","SALL4",12
"42587","SAMD12",12
"42588","SAP30",12
"42589","SCD",12
"42590","SCD5",12
"42591","SCUBE3",12
"42592","SDC1",12
"42593","SDCBP2",12
"42594","SDF2L1",12
"42595","SEC62",12
"42596","SEMA3A",12
"42597","SERINC2",12
"42598","SERPINE2",12
"42599","SET",12
"42600","SFMBT1",12
"42601","SFN",12
"42602","SFR1",12
"42603","SFRP2",12
"42604","SH3BP4",12
"42605","SH3GL2",12
"42606","SHROOM2",12
"42607","SLC12A2",12
"42608","SLC16A10",12
"42609","SLC16A2",12
"42610","SLC16A3",12
"42611","SLC1A6",12
"42612","SLC20A1",12
"42613","SLC25A10",12
"42614","SLC25A29",12
"42615","SLC25A4",12
"42616","SLC29A1",12
"42617","SLC2A3",12
"42618","SLC37A4",12
"42619","SLC39A14",12
"42620","SLC39A8",12
"42621","SLC6A11",12
"42622","SLC6A8",12
"42623","SLC7A5",12
"42624","SLCO4A1",12
"42625","SLIT2",12
"42626","SLITRK2",12
"42627","SMAD3",12
"42628","SMIM20",12
"42629","SMPD2",12
"42630","SMYD2",12
"42631","SNHG9",12
"42632","SOCS3",12
"42633","SORBS2",12
"42634","SOX11",12
"42635","SOX13",12
"42636","SOX2",12
"42637","SOX2-OT",12
"42638","SOX3",12
"42639","SOX8",12
"42640","SP8",12
"42641","SPA17",12
"42642","SPON1",12
"42643","SPRY2",12
"42644","SPRY4",12
"42645","SRSF2",12
"42646","SRSF7",12
"42647","SSB",12
"42648","SSBP2",12
"42649","ST6GAL2",12
"42650","STAG2",12
"42651","STARD13",12
"42652","STRBP",12
"42653","SYDE2",12
"42654","TAGLN",12
"42655","TBPL1",12
"42656","TCEA3",12
"42657","TCEAL7",12
"42658","TCF20",12
"42659","TCP11L1",12
"42660","TESC",12
"42661","TEX14",12
"42662","TFAP2C",12
"42663","TGFBI",12
"42664","THAP12",12
"42665","THBS3",12
"42666","TIMP4",12
"42667","TJP1",12
"42668","TJP2",12
"42669","TLE3",12
"42670","TLE4",12
"42671","TM2D2",12
"42672","TM7SF2",12
"42673","TMEM132C",12
"42674","TMEM196",12
"42675","TMEM229A",12
"42676","TMEM94",12
"42677","TMPO-AS1",12
"42678","TMSB4X",12
"42679","TMTC1",12
"42680","TNFRSF12A",12
"42681","TNNC1",12
"42682","TNNT1",12
"42683","TOP1",12
"42684","TOX2",12
"42685","TOX3",12
"42686","TP53I13",12
"42687","TP73",12
"42688","TRAM2",12
"42689","TRHDE",12
"42690","TRIM2",12
"42691","TRIM59",12
"42692","TRPA1",12
"42693","TRPC4",12
"42694","TRPC5",12
"42695","TRPM3",12
"42696","TSPAN14",12
"42697","TTPA",12
"42698","TUBA1C",12
"42699","TUBB2A",12
"42700","TUBB2B",12
"42701","TUBB3",12
"42702","TUBB4B",12
"42703","TWSG1",12
"42704","TYRO3",12
"42705","UAP1",12
"42706","UBASH3B",12
"42707","UBE2I",12
"42708","UGCG",12
"42709","UGP2",12
"42710","UNC119B",12
"42711","UNC5C",12
"42712","UNG",12
"42713","USP44",12
"42714","UXS1",12
"42715","VCAN",12
"42716","VGF",12
"42717","VGLL3",12
"42718","WDR1",12
"42719","WFDC2",12
"42720","WLS",12
"42721","WNT1",12
"42722","WNT5A",12
"42723","XIAP",12
"42724","XKR4",12
"42725","XKR6",12
"42726","ZBTB16",12
"42727","ZBTB40",12
"42728","ZDHHC7",12
"42729","ZFP36L2",12
"42730","ZIC2",12
"42731","ZIC5",12
"42732","ZMAT4",12
"42733","ZNF48",12
"42734","ZNF503-AS2",12
"42735","ZNF622",12
"42736","ZNF768",12
"42737","ACHE",12
"42738","ACTN1",12
"42739","ADAMTS16",12
"42740","AK8",12
"42741","ATP2B4",12
"42742","BAHCC1",12
"42743","BCL11A",12
"42744","CCDC167",12
"42745","CCND2",12
"42746","CDC42EP4",12
"42747","CDK9",12
"42748","CLCF1",12
"42749","CRABP2",12
"42750","CXCL12",12
"42751","CYP26A1",12
"42752","ETV1",12
"42753","FAM222A",12
"42754","FEZF2",12
"42755","FREM2",12
"42756","FZD8",12
"42757","GABPB1-AS1",12
"42758","GAP43",12
"42759","GAREM2",12
"42760","GDF11",12
"42761","GNG4",12
"42762","GRK2",12
"42763","HIVEP1",12
"42764","HMGB3",12
"42765","HMGN2",12
"42766","HOXA-AS3",12
"42767","HOXA10-AS",12
"42768","HOXA3",12
"42769","HOXA7",12
"42770","HOXB-AS3",12
"42771","HOXB6",12
"42772","HOXB7",12
"42773","HOXB8",12
"42774","HOXB9",12
"42775","HOXC4",12
"42776","HOXC5",12
"42777","HOXC6",12
"42778","HOXC8",12
"42779","HOXC9",12
"42780","KANSL1-AS1",12
"42781","LINC00623",12
"42782","LINC01315",12
"42783","LY6G6D",12
"42784","MLLT3",12
"42785","MRAS",12
"42786","NCKAP5",12
"42787","NFYB",12
"42788","NKX6-2",12
"42789","NR5A2",12
"42790","OAF",12
"42791","PHACTR3",12
"42792","PHLPP1",12
"42793","RAB3IP",12
"42794","RAI2",12
"42795","RASSF8",12
"42796","REEP4",12
"42797","SLIT2",12
"42798","SLITRK5",12
"42799","SOCS2-AS1",12
"42800","SPRY2",12
"42801","TGIF1",12
"42802","TRIM8",12
"42803","TTTY14",12
"42804","TWIST2",12
"42805","ABTB1",12
"42806","ACTA1",12
"42807","ALPL",12
"42808","AMD1",12
"42809","APOE",12
"42810","ARF6",12
"42811","ATP1B2",12
"42812","ATP6V1E1",12
"42813","BLACAT1",12
"42814","BMP2",12
"42815","C15orf48",12
"42816","C1GALT1",12
"42817","C1QTNF1",12
"42818","CA10",12
"42819","CA2",12
"42820","CA4",12
"42821","CACNA1E",12
"42822","CACNA2D1",12
"42823","CALR",12
"42824","CCDC186",12
"42825","CCDC33",12
"42826","CCND1",12
"42827","CCND2",12
"42828","CCR7",12
"42829","CD320",12
"42830","CD9",12
"42831","CDC20",12
"42832","CDX1",12
"42833","CDX2",12
"42834","CDX4",12
"42835","CENPE",12
"42836","CGNL1",12
"42837","CISTR",12
"42838","CITED2",12
"42839","CKAP2",12
"42840","CKB",12
"42841","CLDN11",12
"42842","CLU",12
"42843","CLVS1",12
"42844","CNDP2",12
"42845","COL17A1",12
"42846","COMTD1",12
"42847","COX19",12
"42848","COX20",12
"42849","CRABP2",12
"42850","CRIP3",12
"42851","CSRP2",12
"42852","CYP26A1",12
"42853","DES",12
"42854","DHRS3",12
"42855","DPYSL3",12
"42856","DSCAM",12
"42857","DUSP5",12
"42858","E2F8",12
"42859","EDAR",12
"42860","EDN1",12
"42861","EPHA5",12
"42862","ERMN",12
"42863","ETV5",12
"42864","EVX1",12
"42865","FADS2",12
"42866","FAM234A",12
"42867","FAXC",12
"42868","FERMT1",12
"42869","FGF12",12
"42870","FGF19",12
"42871","FGF3",12
"42872","FGF4",12
"42873","FN1",12
"42874","FOLR1",12
"42875","FOXA3",12
"42876","FRMPD4",12
"42877","FZD10",12
"42878","FZD6",12
"42879","GABRA2",12
"42880","GABRA4",12
"42881","GAP43",12
"42882","GCH1",12
"42883","GDNF",12
"42884","GSN",12
"42885","HAGLR",12
"42886","HES5",12
"42887","HES7",12
"42888","HIST1H1A",12
"42889","HMGN2",12
"42890","HMGN3",12
"42891","HOXA-AS3",12
"42892","HOXA10",12
"42893","HOXA10-AS",12
"42894","HOXA3",12
"42895","HOXA4",12
"42896","HOXA7",12
"42897","HOXA9",12
"42898","HOXB-AS3",12
"42899","HOXB2",12
"42900","HOXB3",12
"42901","HOXB7",12
"42902","HOXB8",12
"42903","HOXB9",12
"42904","HOXC-AS1",12
"42905","HOXC10",12
"42906","HOXC4",12
"42907","HOXC6",12
"42908","HOXC8",12
"42909","HOXC9",12
"42910","HOXD4",12
"42911","HOXD8",12
"42912","HOXD9",12
"42913","HRH2",12
"42914","ICMT",12
"42915","ID3",12
"42916","ID4",12
"42917","IGF2BP1",12
"42918","IGFBP2",12
"42919","IGSF21",12
"42920","ISX",12
"42921","JARID2",12
"42922","KANK4",12
"42923","KIF1A",12
"42924","KIZ",12
"42925","LCP1",12
"42926","LGALS3",12
"42927","LGI2",12
"42928","LIMCH1",12
"42929","LIN28A",12
"42930","LINC00543",12
"42931","LINC00545",12
"42932","LINC01315",12
"42933","LINC01571",12
"42934","LRP1B",12
"42935","LY6G6D",12
"42936","LYPD6B",12
"42937","MAML3",12
"42938","MAP1B",12
"42939","MGLL",12
"42940","MID1IP1",12
"42941","MLEC",12
"42942","MLLT3",12
"42943","MSGN1",12
"42944","MSX1",12
"42945","MT1E",12
"42946","MT1G",12
"42947","MT1X",12
"42948","MT2A",12
"42949","MTIF3",12
"42950","MYOF",12
"42951","NANOS1",12
"42952","NDUFA10",12
"42953","NDUFC1",12
"42954","NEBL",12
"42955","NEDD9",12
"42956","NFE2L1",12
"42957","NFE2L3",12
"42958","NKX1-2",12
"42959","NKX2-8",12
"42960","NPPA",12
"42961","NPTX2",12
"42962","NRXN2",12
"42963","OLIG3",12
"42964","OXR1",12
"42965","PABPC1",12
"42966","PABPC4",12
"42967","PAX6",12
"42968","PCBD1",12
"42969","PCDHB5",12
"42970","PCSK6",12
"42971","PDHB",12
"42972","PDLIM1",12
"42973","PDPN",12
"42974","PHACTR3",12
"42975","PHLPP1",12
"42976","PIM1",12
"42977","PLAGL1",12
"42978","PPIF",12
"42979","PSMC1",12
"42980","PSTPIP1",12
"42981","PTCH1",12
"42982","PTK7",12
"42983","QPCT",12
"42984","RARG",12
"42985","RBFOX1",12
"42986","RBP7",12
"42987","RGS4",12
"42988","RMRP",12
"42989","RNASE1",12
"42990","RND2",12
"42991","S100A4",12
"42992","SALL1",12
"42993","SALL3",12
"42994","SELENBP1",12
"42995","SET",12
"42996","SFRP2",12
"42997","SGK1",12
"42998","SH3KBP1",12
"42999","SKAP1",12
"43000","SLC16A2",12
"43001","SLC20A1",12
